token,domain,leg,decision_date,price,outcome,res_date,volume,question,CE,S
57301498276970257025109591078431189727442302532145853906375186182281603517458,crypto/financial,yes,2026-04-24,0.295,0.0,2025-12-31 00:00:00.000,9056989.371149095,MegaETH market cap (FDV) >$2B one day after launch?,-0.295,1
62965675620635248995303761565104707840599398510073972603134149407314297540451,other-binary,no,2025-11-06,0.42,0.0,2025-12-31 00:00:00.000,4194774.675777,Will the Government shutdown end by November 15?,-0.42,0
108294418470154331012315576418925896822555088973525283627907335955315114276930,politics,yes,2025-11-27,0.105,0.0,2025-12-31 00:00:00.000,10483734.021399,Will Donald Trump be the #1 searched person on Google this year?,-0.105,0
42970893626658586257478179041912736108567636717200297964038152698855061141000,other-binary,no,2025-11-27,0.615,1.0,2025-12-31 00:00:00.000,7533509.09764,Will Pope Leo XIV be the #1 searched person on Google this year?,0.385,0
110180825973586203401768894817809331129104894097494819536337372966324218902403,politics,no,2025-11-27,0.895,1.0,2025-12-31 00:00:00.000,10483734.021399,Will Donald Trump be the #1 searched person on Google this year?,0.10499999999999998,0
27695328018487126865140678987084292751433108128829892791442349095512543527405,other-binary,yes,2025-12-21,0.036,1.0,2025-12-31 00:00:00.000,9257039.920657,Epstein blackmail evidence released in 2025? ,0.964,0
22371179586988554835990556118520194783725046132579845834642380817963855370367,crypto/financial,yes,2025-12-24,0.067,0.0,2025-12-31 00:00:00.000,4549134.775324,Lighter market cap (FDV) >$6B one day after launch?,-0.067,0
11011989236331164054844679338128881575446679057930991995271488699513863012857,other-binary,yes,2025-11-29,0.7845,1.0,2025-12-31 00:00:00.000,65428102.459334,Will Polymarket US go live in 2025?,0.21550000000000002,0
85192074595343152063514099581907578237984708585251625405204438498600285131861,other-binary,no,2025-11-29,0.2155,0.0,2025-12-31 00:00:00.000,65428102.459334,Will Polymarket US go live in 2025?,-0.2155,0
14805424610556521493472700923865743753503637380164441631839774891112000446682,crypto/financial,no,2025-12-24,0.933,1.0,2025-12-31 00:00:00.000,4549134.775324,Lighter market cap (FDV) >$6B one day after launch?,0.06699999999999995,0
110105962709742756399914071345068468355063301951920723493736436405184596241376,other-binary,yes,2025-12-23,0.715,0.0,2025-12-31 00:00:00.000,9727413.453505,Lighter Airdrop on December 29?,-0.715,0
44519675995938257550767218189806212161912678103272136279519687556080350266864,other-binary,no,2025-12-23,0.285,1.0,2025-12-31 00:00:00.000,9727413.453505,Lighter Airdrop on December 29?,0.7150000000000001,0
66929654862706119595556457864718719645706521900611031775760907439327687408012,other-binary,no,2025-12-21,0.964,0.0,2025-12-31 00:00:00.000,9257039.920657,Epstein blackmail evidence released in 2025? ,-0.964,0
61692527866605447177495066572237617366984557949706515710777942043523999125645,other-binary,yes,2025-11-27,0.385,0.0,2025-12-31 00:00:00.000,7533509.09764,Will Pope Leo XIV be the #1 searched person on Google this year?,-0.385,0
113518489791042826951640507710356134903927411293470969292727470748600751577743,other-binary,yes,2025-12-19,0.0425,1.0,2025-12-31 00:00:00.000,7924514.669527,Will Elon Musk be named in newly released Epstein files?,0.9575,0
86498068750018438192524977941980476748299785729870940867089250086714498791178,geopolitics,yes,2025-12-27,0.0645,1.0,2025-12-31 00:00:00.000,6161817.701307,U.S. anti-cartel strike/operation on foreign soil by December 31?,0.9355,1
68403617023928319391393106546921684553483543294700440401405462140878184745736,other-binary,yes,2025-12-29,0.455,0.0,2025-12-31 00:00:00.000,80824835.00196,"Will Eleven die in ""Stranger Things: Season 5""?",-0.455,0
8010285051162883778750284192345707717637236188180482207065972792464743283426,other-binary,no,2025-12-29,0.545,1.0,2025-12-31 00:00:00.000,80824835.00196,"Will Eleven die in ""Stranger Things: Season 5""?",0.45499999999999996,0
65375575037849886682769112267853604820362504640888829027195234577761014837492,crypto/financial,yes,2026-04-24,0.785,1.0,2025-12-31 00:00:00.000,5655420.067259968,MegaETH market cap (FDV) >$1B one day after launch?,0.21499999999999997,1
22157788639457752387252020336806561376443885827015017216009958284137301583191,crypto/financial,no,2026-04-24,0.215,0.0,2025-12-31 00:00:00.000,5655420.067259968,MegaETH market cap (FDV) >$1B one day after launch?,-0.215,1
49528051740080157671410677028802566461627362541709688239235361942364838380404,other-binary,no,2025-12-23,0.12,0.0,2025-12-31 00:00:00.000,26021665.1755,Will lighter perform an airdrop by December 31? ,-0.12,0
25711155725165090723180252252601970658901016932269700279542435523478973130400,other-binary,no,2025-12-23,0.947,0.0,2025-12-31 00:00:00.000,5242579.930738,Lighter Airdrop on December 30?,-0.947,0
56570835185013181930169513733177012805556365530301435672575968757674556017763,crypto/financial,yes,2025-12-27,0.845,1.0,2025-12-31 00:00:00.000,25086666.676263,Lighter market cap (FDV) >$2B one day after launch?,0.15500000000000003,0
76181219365269085550803709052034936849945340216733328880534241883405966767300,other-binary,no,2025-12-19,0.9575,0.0,2025-12-31 00:00:00.000,7924514.669527,Will Elon Musk be named in newly released Epstein files?,-0.9575,0
110290742709531333936637417418570910881285907663357514844586483587588568832794,geopolitics,no,2025-12-27,0.9355,0.0,2025-12-31 00:00:00.000,6161817.701307,U.S. anti-cartel strike/operation on foreign soil by December 31?,-0.9355,1
2242068176400298492061418352715563914061114187773762813780136124238064181894,other-binary,yes,2025-12-19,0.045,1.0,2025-12-31 00:00:00.000,11385724.578479,Will Stephen Colbert be named in newly released Epstein files?,0.955,0
26151054353982873261801554224969422186729655273221407750903218791721524875936,other-binary,no,2025-12-19,0.955,0.0,2025-12-31 00:00:00.000,11385724.578479,Will Stephen Colbert be named in newly released Epstein files?,-0.955,0
39915773731521537948114000644491548929308581016386236699032977684925966778417,other-binary,yes,2025-11-06,0.58,1.0,2025-12-31 00:00:00.000,4194774.675777,Will the Government shutdown end by November 15?,0.42000000000000004,0
30442780799048074404860985387051749017905070253466005720364298335239299761065,politics,no,2026-02-22,0.052,0.0,2025-12-31 12:00:00.000,7563256.444224,"Will Trump deport 250,000-500,000 people?",-0.052,1
13244681086321087932946246027856416106585284024824496763706748621681543444582,politics,yes,2026-02-22,0.948,1.0,2025-12-31 12:00:00.000,7563256.444224,"Will Trump deport 250,000-500,000 people?",0.052000000000000046,1
7997695352317515524525062962990406756331391485123047293096327700752767906309,politics,no,2025-10-03,0.974,1.0,2025-12-31 12:00:00.000,29847196.049885,Will Donald Trump win Nobel Peace Prize in 2025?,0.026000000000000023,0
106493367576263716053462947135338752461906934138347627371698763060010303093753,politics,yes,2025-03-28,0.715,1.0,2025-12-31 12:00:00.000,6477096.275677,Yoon out as president of South Korea in 2025?,0.28500000000000003,1
91217219045668585465193366800705940406806971965915285916894394949707924160754,politics,no,2025-03-28,0.285,0.0,2025-12-31 12:00:00.000,6477096.275677,Yoon out as president of South Korea in 2025?,-0.285,1
110231926589098351804293174455681788984678095258631881563984268486591441074567,politics,yes,2025-10-03,0.026,0.0,2025-12-31 12:00:00.000,29847196.049885,Will Donald Trump win Nobel Peace Prize in 2025?,-0.026,0
51488901526730069771868285104742328410384372749069959905403041328868803754709,politics,yes,2025-12-03,0.13,1.0,2025-12-31 12:00:00.000,16680240.903723,Trump declassifies UFO files in 2025?,0.87,0
27217362697597027750407732483282412395472332308687312246005226353856993539598,politics,no,2025-12-03,0.87,0.0,2025-12-31 12:00:00.000,16680240.903723,Trump declassifies UFO files in 2025?,-0.87,0
56700920570772611352447671072645661081247297678677316893421987058530396786756,ai/tech,no,2025-12-24,0.0265,0.0,2025-12-31 12:00:00.000,4201493.278586,Will Google have the top AI model on December 31?,-0.0265,0
95439201103958291841222373625424698303339849105476314992984252617398188905150,ai/tech,yes,2025-12-24,0.9735,1.0,2025-12-31 12:00:00.000,4201493.278586,Will Google have the top AI model on December 31?,0.026499999999999968,0
15850558865033180331234000255512003885676334852017735365596545393783844147304,other-binary,no,2025-12-19,0.076,0.0,2025-12-31 12:00:00.000,9671895.18163,TikTok sale announced in 2025?,-0.076,0
55077078407168892309623445418506413734096656675625332543892705124420249768538,other-binary,yes,2025-03-06,0.44,0.0,2025-12-31 12:00:00.000,4884797.421572,No Data Reported in 2025?,-0.44,0
65635069780420563470359317634895637337713542089289204127626426923331166629221,politics,yes,2025-05-12,0.335,1.0,2025-12-31 12:00:00.000,50991003.196931,Will Nicușor Dan win the Romanian presidential election?,0.665,0
75108011059255100121309616647139761925541153138774950455720013752098078766968,politics,no,2025-05-12,0.665,0.0,2025-12-31 12:00:00.000,50991003.196931,Will Nicușor Dan win the Romanian presidential election?,-0.665,0
2895790843848869153946954192207872753126441013852456368834698196773981897381,other-binary,no,2025-02-14,0.695,0.0,2025-12-31 12:00:00.000,7292393.067868,Elon Musk out as Head of DOGE in 2025?,-0.695,0
104388859081987152118987271792815394918945199790625297663981198445696674162529,other-binary,no,2025-03-06,0.56,1.0,2025-12-31 12:00:00.000,4884797.421572,No Data Reported in 2025?,0.43999999999999995,0
45343480653694577807177505914664405669209636932459044719445554137639656106379,other-binary,yes,2025-12-25,0.0235,0.0,2025-12-31 12:00:00.000,34641400.627049,Maduro out in 2025?,-0.0235,0
4149251664517640299965130273628133325857680891787528454768893425877314791040,other-binary,yes,2025-12-19,0.924,1.0,2025-12-31 12:00:00.000,9671895.18163,TikTok sale announced in 2025?,0.07599999999999996,0
39906998422459186897731915920227947929676695276484226649445098509987541352268,politics,yes,2025-05-12,0.665,0.0,2025-12-31 12:00:00.000,31796892.976285,Will George Simion win the Romanian presidential election?,-0.665,0
27804215744716732413063941336669826182851764173867962754282833425742958825900,politics,no,2025-05-12,0.335,1.0,2025-12-31 12:00:00.000,31796892.976285,Will George Simion win the Romanian presidential election?,0.665,0
97738289848450488297763027547275619371606557963137023790940218654157116963791,ai/tech,yes,2025-12-04,0.485,0.0,2025-12-31 12:00:00.000,6960359.244157,Will Artificial Intelligence be TIME's Person of the Year for 2025?,-0.485,0
104393896768735558690178711391531744820971355331117822134769475143370127085506,ai/tech,no,2025-12-04,0.515,1.0,2025-12-31 12:00:00.000,6960359.244157,Will Artificial Intelligence be TIME's Person of the Year for 2025?,0.485,0
41964567801082845894806819450184088025109907047152958677101366054975498213237,other-binary,no,2025-12-25,0.9765,1.0,2025-12-31 12:00:00.000,34641400.627049,Maduro out in 2025?,0.023499999999999965,0
29001918619173663784731936150697210647086718376927619349891594131652792158865,politics,no,2025-12-04,0.935,1.0,2025-12-31 12:00:00.000,8080076.410123,Will Donald Trump be TIME's Person of the Year for 2025?,0.06499999999999995,0
1891139530288101466360827889001064386176078694605601493533714481162107118833,politics,yes,2025-12-04,0.065,0.0,2025-12-31 12:00:00.000,8080076.410123,Will Donald Trump be TIME's Person of the Year for 2025?,-0.065,0
90411933966132008930882381715777003408658720050767439038422565418872130756499,other-binary,yes,2025-02-14,0.305,1.0,2025-12-31 12:00:00.000,7292393.067868,Elon Musk out as Head of DOGE in 2025?,0.6950000000000001,0
108054592060808479303370270554306028883916458239782628449790057811735078958789,crypto/financial,yes,2025-12-27,0.925,1.0,2026-01-01 05:00:00.000,55056697.127347,Lighter market cap (FDV) >$1B one day after launch?,0.07499999999999996,0
110765302299513456585207845551762220756544326353398751489227277620687637943699,crypto/financial,no,2025-12-27,0.075,0.0,2026-01-01 05:00:00.000,55056697.127347,Lighter market cap (FDV) >$1B one day after launch?,-0.075,0
39990519069078050877939785178382282910283627213228178395713951019444406574966,crypto/financial,yes,2025-12-24,0.605,0.0,2026-01-01 05:00:00.000,9575649.779967,Lighter market cap (FDV) >$3B one day after launch?,-0.605,0
72113537652554380276347542999424635612492517699728066175730664897658164473235,crypto/financial,no,2025-12-24,0.395,1.0,2026-01-01 05:00:00.000,9575649.779967,Lighter market cap (FDV) >$3B one day after launch?,0.605,0
92530351746682701626081429271272191534203523777966250895862560038889741880940,crypto/financial,yes,2025-12-25,0.0305,0.0,2026-01-01 05:00:00.000,9479018.595278,"Will Bitcoin reach $100,000 by December 31, 2025?",-0.0305,0
15002165665234016876486282630507392757515779060349352387653810600083538604826,crypto/financial,no,2025-12-25,0.9695,1.0,2026-01-01 05:00:00.000,9479018.595278,"Will Bitcoin reach $100,000 by December 31, 2025?",0.03049999999999997,0
57969484623906654162647807925252512006821410423354182075797975676232320775740,other-binary,no,2025-12-01,0.22,0.0,2026-01-01 05:00:00.000,8477043.897253,Will Stable launch a token in 2025?,-0.22,0
71050426559855927155645347680711886453829378742645913933743200211179053347853,other-binary,yes,2025-12-27,0.331,1.0,2026-01-01 05:00:00.000,6533516.768918,Will edgeX launch a token in 2025?,0.669,0
34546350609146701174660920978713618331160189318013935527036906032118950372409,other-binary,no,2025-12-27,0.669,0.0,2026-01-01 05:00:00.000,6533516.768918,Will edgeX launch a token in 2025?,-0.669,0
26649830167437535045617341556383442127167754423632585601080961645134939908601,other-binary,yes,2025-12-01,0.78,1.0,2026-01-01 05:00:00.000,8477043.897253,Will Stable launch a token in 2025?,0.21999999999999997,0
4960072122879914031540087398045925546763584182114633893203762140348078315559,crypto/financial,yes,2025-12-25,0.1025,0.0,2026-01-01 05:00:00.000,8066294.940938,"Will Bitcoin dip to $80,000 by December 31, 2025?",-0.1025,0
41111130186959012758904331542255682579981367443843763371097525816880891318195,crypto/financial,no,2025-12-25,0.885,1.0,2026-01-01 05:00:00.000,8136573.744183,"Will Bitcoin reach $95,000 by December 31, 2025?",0.11499999999999999,0
96867039153990962337615945364940037915308440159720050466327100056373743698980,crypto/financial,yes,2025-12-25,0.115,0.0,2026-01-01 05:00:00.000,8136573.744183,"Will Bitcoin reach $95,000 by December 31, 2025?",-0.115,0
78490642434213550855600439825729670852317345211936381977390919619271067452728,crypto/financial,no,2025-12-25,0.8975,1.0,2026-01-01 05:00:00.000,8066294.940938,"Will Bitcoin dip to $80,000 by December 31, 2025?",0.10250000000000004,0
24276078193708778566242912872959751642378405094631364090049597760809233715034,other-binary,no,2025-12-25,0.335,1.0,2026-01-01 17:30:00.000,5120126.367763,Will Liverpool FC win on 2026-01-01?,0.665,0
99264943841645927657611916237191779527827829197648330694706332978529843235012,other-binary,yes,2025-12-25,0.665,0.0,2026-01-01 17:30:00.000,5120126.367763,Will Liverpool FC win on 2026-01-01?,-0.665,0
8147731291033356357894751432964177839395250471598226673053314264494661399199,sports/other,buccaneers,2025-12-28,0.605,1.0,2026-01-04 05:00:00.000,4166735.860491,Panthers vs. Buccaneers,0.395,0
17446216351113598897508590865321199197538163775602961072950110472131448366659,sports/other,panthers,2025-12-28,0.395,0.0,2026-01-04 05:00:00.000,4166735.860491,Panthers vs. Buccaneers,-0.395,0
3251193480339149518799760386941085664745837536225926679336271787273714710544,sports/other,seahawks,2025-12-28,0.545,1.0,2026-01-04 05:00:00.000,7083056.734347,Seahawks vs. 49ers,0.45499999999999996,0
100645527814308590060521372250066757846332265057837350946883863116005106188331,sports/other,49ers,2025-12-28,0.455,0.0,2026-01-04 05:00:00.000,7083056.734347,Seahawks vs. 49ers,-0.455,0
77834831581587926934025403057448077020251583959061530049128478531169875186926,sports/other,ravens,2025-12-29,0.635,0.0,2026-01-04 05:00:00.000,6103668.036929,Ravens vs. Steelers,-0.635,0
18898625662860722295741654342399214834125581147648770057786619007292234341698,sports/other,steelers,2025-12-29,0.365,1.0,2026-01-04 05:00:00.000,6103668.036929,Ravens vs. Steelers,0.635,0
44094268848845008094631477565797455047653830288316821355090380872279581304983,sports/other,texans,2026-01-06,0.625,1.0,2026-01-13 01:15:00.000,6167901.184811,Texans vs. Steelers,0.375,0
74405919057031726591990777370595920590155604530765555705214385173695068665759,sports/other,steelers,2026-01-06,0.375,0.0,2026-01-13 01:15:00.000,6167901.184811,Texans vs. Steelers,-0.375,0
32269970057275164955081842383731724615439612188333906604531944797849704762620,other-binary,yes,2026-01-09,0.61,0.0,2026-01-16 18:00:00.000,4420007.865172,Will AS Monaco FC win on 2026-01-16?,-0.61,0
60528961208256900846720953121482048800330933168191987327399376942166043329049,other-binary,no,2026-01-09,0.39,1.0,2026-01-16 18:00:00.000,4420007.865172,Will AS Monaco FC win on 2026-01-16?,0.61,0
93616795232755165831523474565062299719218096508368365982363091942243564085499,other-binary,no,2026-01-10,0.435,1.0,2026-01-17 15:00:00.000,8408043.507648,Will Tottenham Hotspur FC win on 2026-01-17?,0.565,0
86609985837236781845839606240446398452897349252858448169265355134329136402438,other-binary,yes,2026-01-10,0.565,0.0,2026-01-17 15:00:00.000,8408043.507648,Will Tottenham Hotspur FC win on 2026-01-17?,-0.565,0
92317384069966911877967518473591519618830673023755334200802976572455354007451,other-binary,no,2026-01-11,0.42,1.0,2026-01-18 16:15:00.000,6995887.520583,Will Stade Rennais FC 1901 win on 2026-01-18?,0.5800000000000001,0
861586397072783222068578459136344818294524173595685599330054385937994682182,other-binary,yes,2026-01-11,0.58,0.0,2026-01-18 16:15:00.000,6995887.520583,Will Stade Rennais FC 1901 win on 2026-01-18?,-0.58,0
70799749519037511308067844727626588930095292580275517685513320628888580949292,other-binary,no,2026-01-11,0.415,1.0,2026-01-18 16:30:00.000,8195506.559319,Will Aston Villa FC win on 2026-01-18?,0.585,0
74803449892900277363518384349372944809469841225698764412757944250208116959217,other-binary,yes,2026-01-11,0.585,0.0,2026-01-18 16:30:00.000,8195506.559319,Will Aston Villa FC win on 2026-01-18?,-0.585,0
71624664368058423293833663038414177534979167493942556659492324098910037944781,other-binary,yes,2026-01-12,0.61,0.0,2026-01-18 20:00:00.000,7976026.758481,Will FC Barcelona win on 2026-01-18?,-0.61,0
61533865232647285006300556629454847016540333500164670917946090829154761792933,other-binary,no,2026-01-12,0.39,1.0,2026-01-18 20:00:00.000,7976026.758481,Will FC Barcelona win on 2026-01-18?,0.61,0
11623537110608332206947328315780424144647790309918005485060705974102254952128,sports/other,indiana,2026-01-13,0.525,0.0,2026-01-20 00:30:00.000,5277231.86634,Spread: Indiana (-7.5),-0.525,0
6298732416107490713680335020449168539250319212303915046550831399984902858177,sports/other,miami,2026-01-13,0.255,0.0,2026-01-20 00:30:00.000,8545588.387148,Miami vs. Indiana,-0.255,0
113930583156121915694796889379494567927783442690238586410669568657607120812138,sports/other,indiana,2026-01-13,0.745,1.0,2026-01-20 00:30:00.000,8545588.387148,Miami vs. Indiana,0.255,0
60536853828655802396508673552373114229121175604923136799575961420294485076890,sports/other,miami,2026-01-13,0.475,1.0,2026-01-20 00:30:00.000,5277231.86634,Spread: Indiana (-7.5),0.525,0
109492353993301407369933856988235247520998666489275481338542490814658767030555,other-binary,yes,2026-01-14,0.54,0.0,2026-01-20 20:00:00.000,7769518.680133,Will Paris Saint-Germain FC win on 2026-01-20?,-0.54,0
110092191053877802889003982167935158733894608237297551871386664709366184754214,other-binary,no,2026-01-14,0.615,0.0,2026-01-20 20:00:00.000,4946146.913716,Will Olympiakós SFP win on 2026-01-20?,-0.615,0
61926374584811966615098110203145437730196680647854283849296677885600691963272,other-binary,yes,2026-01-14,0.385,1.0,2026-01-20 20:00:00.000,4946146.913716,Will Olympiakós SFP win on 2026-01-20?,0.615,0
69793281271905869668878115453558761265981444160479418938198158011630844239009,other-binary,yes,2026-01-14,0.62,0.0,2026-01-20 20:00:00.000,6204761.308836,Will Villarreal CF win on 2026-01-20?,-0.62,0
75622030394035399036937070033090646111399878725123970869483987211900705097957,other-binary,no,2026-01-14,0.46,1.0,2026-01-20 20:00:00.000,7769518.680133,Will Paris Saint-Germain FC win on 2026-01-20?,0.54,0
101332409402578985509542214130553909196942369261369350044116647140149881633025,other-binary,no,2026-01-14,0.38,1.0,2026-01-20 20:00:00.000,6204761.308836,Will Villarreal CF win on 2026-01-20?,0.62,0
22698940969340510781241954658525193310893458433352193979756993805398681970041,geopolitics,no,2026-01-18,0.07,0.0,2026-01-20 21:45:00.000,6527474.190661,"Will Netflix say ""Warner Bros"" during earnings call?",-0.07,1
9150172187999749270028515736853734790361197935118480975845332252523455886710,geopolitics,yes,2026-01-18,0.93,1.0,2026-01-20 21:45:00.000,6527474.190661,"Will Netflix say ""Warner Bros"" during earnings call?",0.06999999999999995,1
45856089317502547038877160995978623235234395797478733770184338813414738814133,other-binary,yes,2026-01-15,0.5,1.0,2026-01-21 20:00:00.000,9940935.873046,Will Liverpool FC win on 2026-01-21?,0.5,0
43749205861854002300522582701699373043143281314658222261241939660555574297524,other-binary,no,2026-01-15,0.5,0.0,2026-01-21 20:00:00.000,9940935.873046,Will Liverpool FC win on 2026-01-21?,-0.5,0
103235316394153822291886210793245848151958791618589829844430948268023430072522,other-binary,no,2026-01-15,0.47,0.0,2026-01-21 20:00:00.000,5858725.689235,Will Juventus FC win on 2026-01-21?,-0.47,0
100280221677614073970031845639470593625091634838451858024140327157791586052991,other-binary,yes,2026-01-15,0.72,1.0,2026-01-21 20:00:00.000,8584792.035064,Will FC Barcelona win on 2026-01-21?,0.28,0
9164768256417427469546270859589447548245226965875033789810135047059062396560,other-binary,no,2026-01-15,0.28,0.0,2026-01-21 20:00:00.000,8584792.035064,Will FC Barcelona win on 2026-01-21?,-0.28,0
75631772728082152045995273010156228891642777672785626239073182113068891010410,other-binary,yes,2026-01-15,0.53,1.0,2026-01-21 20:00:00.000,5858725.689235,Will Juventus FC win on 2026-01-21?,0.47,0
48247102619483669880034276737540496264302905931296224087619161802820307170943,other-binary,yes,2026-01-17,0.51,0.0,2026-01-24 17:30:00.000,6555920.232116,Will Liverpool FC win on 2026-01-24?,-0.51,0
63968824322625777596105195134013967237837162412785803914879944410924389940734,other-binary,no,2026-01-17,0.49,1.0,2026-01-24 17:30:00.000,6555920.232116,Will Liverpool FC win on 2026-01-24?,0.51,0
113775767098321634901415655926387237741886967858756373256961045524152424332573,politics,yes,2026-03-22,0.91,1.0,2026-01-25 00:00:00.000,4348032.177655002,Will Tô Lâm be the next President of Vietnam?,0.08999999999999997,1
32502880350678995655372695756293563376414484296787693507155481019498489053168,other-binary,yes,2026-01-16,0.8965,1.0,2026-01-25 00:00:00.000,4586397.016879,Will To Lam be elected General Secretary of the Vietnamese Communist Party?,0.10350000000000004,0
20779537810160131229669921935393424203168562482436325799803716160603270556992,other-binary,no,2026-01-16,0.1035,0.0,2026-01-25 00:00:00.000,4586397.016879,Will To Lam be elected General Secretary of the Vietnamese Communist Party?,-0.1035,0
65495021057576725387867491047169415099438906838157989123813367031580471204029,politics,no,2026-03-22,0.09,0.0,2026-01-25 00:00:00.000,4348032.177655002,Will Tô Lâm be the next President of Vietnam?,-0.09,1
87998958515254718406779074236345524940749865793240708318009217861621748190767,sports/other,pimblett,2026-01-18,0.68,0.0,2026-01-25 04:59:59.999,6575675.308982,"UFC 324: Gaethje vs. Pimblett (Lightweight, Main Card)",-0.68,0
60383033611346737815653700469552352128982256937312621916490618416556126633272,sports/other,gaethje,2026-01-18,0.32,1.0,2026-01-25 04:59:59.999,6575675.308982,"UFC 324: Gaethje vs. Pimblett (Lightweight, Main Card)",0.6799999999999999,0
5988587556458694371489836417406848255052074198765321397776659576356026966260,other-binary,no,2026-01-18,0.55,0.0,2026-01-25 17:00:00.000,4898648.107124,Will Juventus FC win on 2026-01-25?,-0.55,0
27598813657516344545640424338936423008344444140893751222570308644154406799697,other-binary,yes,2026-01-18,0.45,1.0,2026-01-25 17:00:00.000,4898648.107124,Will Juventus FC win on 2026-01-25?,0.55,0
48193521645113703700467246669338225849301704920590102230072263970163239985027,crypto/financial,no,2026-01-21,0.9755,1.0,2026-01-28 00:00:00.000,101211542.667667,Fed decreases interest rates by 25 bps after January 2026 meeting?,0.024499999999999966,0
112838095111461683880944516726938163688341306245473734071798778736646352193304,crypto/financial,yes,2026-01-21,0.9715,1.0,2026-01-28 00:00:00.000,106767096.072298,No change in Fed interest rates after January 2026 meeting?,0.02849999999999997,0
7321318078891059430231591636389479745928915782241484131001985601124919020061,crypto/financial,no,2026-01-21,0.0285,0.0,2026-01-28 00:00:00.000,106767096.072298,No change in Fed interest rates after January 2026 meeting?,-0.0285,0
92703761682322480664976766247614127878023988651992837287050266308961660624165,crypto/financial,yes,2026-01-21,0.0245,0.0,2026-01-28 00:00:00.000,101211542.667667,Fed decreases interest rates by 25 bps after January 2026 meeting?,-0.0245,0
59061969163618523921868600809874565490067422498902432318116694890004066137588,other-binary,no,2026-01-22,0.365,1.0,2026-01-28 20:00:00.000,9860208.306297,Will Paris Saint-Germain FC win on 2026-01-28?,0.635,0
38432495991132619191367822998078710950142470662806540388927017284816105549090,other-binary,yes,2026-01-22,0.635,0.0,2026-01-28 20:00:00.000,9860208.306297,Will Paris Saint-Germain FC win on 2026-01-28?,-0.635,0
52098760614946646214928008516408865059790879224769591635130646643508795885656,geopolitics,yes,2026-02-12,0.065,0.0,2026-01-31 00:00:00.000,7408762.844932,"US strikes Iran by February 18, 2026?",-0.065,1
113967255285729983096369270222893793194300185054195401492031449617986822928022,geopolitics,yes,2026-02-07,0.115,0.0,2026-01-31 00:00:00.000,15146244.148657,"US strikes Iran by February 13, 2026?",-0.115,1
82502710596437163348308378521149082521990735368840065096352406278737871407553,geopolitics,no,2026-02-07,0.885,1.0,2026-01-31 00:00:00.000,15146244.148657,"US strikes Iran by February 13, 2026?",0.11499999999999999,1
9357284272507998694735687978539458448259652625313419995401869358974326957512,geopolitics,no,2026-02-17,0.895,1.0,2026-01-31 00:00:00.000,14022418.787406,"US strikes Iran by February 23, 2026?",0.10499999999999998,1
18651141607057791214874189913911852048903372248178252575260514310219371919576,geopolitics,no,2026-02-12,0.935,1.0,2026-01-31 00:00:00.000,7408762.844932,"US strikes Iran by February 18, 2026?",0.06499999999999995,1
100959738883588056549629713272524015062919617765705425762311330028980363847537,geopolitics,yes,2026-02-17,0.105,0.0,2026-01-31 00:00:00.000,14022418.787406,"US strikes Iran by February 23, 2026?",-0.105,1
36737124956681902477833012015613017711780279541938574794261768841905170092613,politics,yes,2026-01-24,0.625,1.0,2026-01-31 00:00:00.000,4859960.091471,Will Trump talk to Emmanuel Macron in January?,0.375,1
96124460752878534670732876488971566706915333497625444460159142837915173249659,geopolitics,yes,2026-01-17,0.145,0.0,2026-01-31 00:00:00.000,12296618.229974,"US strikes Iran by January 23, 2026?",-0.145,1
107096794127270890984101242570698639474010707625351397547174129311341989598349,geopolitics,no,2026-01-17,0.855,1.0,2026-01-31 00:00:00.000,12296618.229974,"US strikes Iran by January 23, 2026?",0.14500000000000002,1
7658808656738124231655982304932115710649774031219112698093176227109214699054,geopolitics,yes,2026-01-25,0.025,0.0,2026-01-31 00:00:00.000,11825309.806933,Will the Iranian regime fall by January 31?,-0.025,1
75325926334064369719522833702687350588543226350264281045007110029547967164523,geopolitics,no,2026-01-25,0.975,1.0,2026-01-31 00:00:00.000,11825309.806933,Will the Iranian regime fall by January 31?,0.025000000000000022,1
12969318009896256868991936292041530205133046865883986806178061233542533741974,geopolitics,yes,2026-02-20,0.175,0.0,2026-01-31 00:00:00.000,14489547.184748,"US strikes Iran by February 26, 2026?",-0.175,1
22835304185425644675451740820217338241663141495608098477495460677942947224804,politics,no,2026-01-24,0.375,0.0,2026-01-31 00:00:00.000,4859960.091471,Will Trump talk to Emmanuel Macron in January?,-0.375,1
22119000719681531437948032382989063388011227465477033236689483589000306519260,geopolitics,yes,2026-02-14,0.055,0.0,2026-01-31 00:00:00.000,18810054.309004,"US strikes Iran by February 20, 2026?",-0.055,1
15091760884604171309203489618212539770109612407760305338364320626709285790409,geopolitics,yes,2026-01-25,0.195,0.0,2026-01-31 00:00:00.000,16913391.371627,"Israel strikes Iran by January 31, 2026?",-0.195,1
52607315900507156846622820770453728082833251091510131025984187712529448877245,other-binary,yes,2026-01-28,0.725,1.0,2026-01-31 00:00:00.000,157296576.448084,US government shutdown Saturday?,0.275,0
108988271800978168213949343685406694292284061166193819357568013088568150075789,other-binary,no,2026-01-28,0.275,0.0,2026-01-31 00:00:00.000,157296576.448084,US government shutdown Saturday?,-0.275,0
